image_id,image_path,participant_id,source_dataset,split,label
img_010683,data/external/affectnet-dataset/train/happy/ffhq_179.png,img_010683,affectnet,train,happy
img_010684,data/external/affectnet-dataset/train/happy/ffhq_1790.png,img_010684,affectnet,final_test,happy
img_010685,data/external/affectnet-dataset/train/happy/ffhq_1792.png,img_010685,affectnet,care_dev,happy
img_010686,data/external/affectnet-dataset/train/happy/ffhq_1793.png,img_010686,affectnet,val,happy
img_010687,data/external/affectnet-dataset/train/happy/ffhq_1794.png,img_010687,affectnet,val,happy
img_010688,data/external/affectnet-dataset/train/happy/ffhq_1799.png,img_010688,affectnet,final_test,happy
img_010689,data/external/affectnet-dataset/train/happy/ffhq_1801.png,img_010689,affectnet,test,happy
img_010690,data/external/affectnet-dataset/train/happy/ffhq_1802.png,img_010690,affectnet,test,happy
img_010691,data/external/affectnet-dataset/train/happy/ffhq_1804.png,img_010691,affectnet,test,happy
img_010692,data/external/affectnet-dataset/train/happy/ffhq_1806.png,img_010692,affectnet,val,happy
img_010693,data/external/affectnet-dataset/train/happy/ffhq_1808.png,img_010693,affectnet,test,happy
img_010694,data/external/affectnet-dataset/train/happy/ffhq_1813.png,img_010694,affectnet,train,happy
img_010695,data/external/affectnet-dataset/train/happy/ffhq_1814.png,img_010695,affectnet,train,happy
img_010696,data/external/affectnet-dataset/train/happy/ffhq_1815.png,img_010696,affectnet,train,happy
img_010697,data/external/affectnet-dataset/train/happy/ffhq_1817.png,img_010697,affectnet,train,happy
img_010698,data/external/affectnet-dataset/train/happy/ffhq_1819.png,img_010698,affectnet,train,happy
img_010699,data/external/affectnet-dataset/train/happy/ffhq_1822.png,img_010699,affectnet,test,happy
img_010700,data/external/affectnet-dataset/train/happy/ffhq_1823.png,img_010700,affectnet,train,happy
img_010701,data/external/affectnet-dataset/train/happy/ffhq_1824.png,img_010701,affectnet,test,happy
img_010702,data/external/affectnet-dataset/train/happy/ffhq_1825.png,img_010702,affectnet,train,happy
img_010703,data/external/affectnet-dataset/train/happy/ffhq_1827.png,img_010703,affectnet,final_test,happy
img_010704,data/external/affectnet-dataset/train/happy/ffhq_1828.png,img_010704,affectnet,train,happy
img_010705,data/external/affectnet-dataset/train/happy/ffhq_1829.png,img_010705,affectnet,val,happy
img_010706,data/external/affectnet-dataset/train/happy/ffhq_1831.png,img_010706,affectnet,final_test,happy
img_010707,data/external/affectnet-dataset/train/happy/ffhq_1832.png,img_010707,affectnet,care_dev,happy
img_010708,data/external/affectnet-dataset/train/happy/ffhq_1835.png,img_010708,affectnet,train,happy
img_010709,data/external/affectnet-dataset/train/happy/ffhq_1836.png,img_010709,affectnet,train,happy
img_010710,data/external/affectnet-dataset/train/happy/ffhq_1838.png,img_010710,affectnet,final_test,happy
img_010711,data/external/affectnet-dataset/train/happy/ffhq_1842.png,img_010711,affectnet,train,happy
img_010712,data/external/affectnet-dataset/train/happy/ffhq_1848.png,img_010712,affectnet,train,happy
img_010713,data/external/affectnet-dataset/train/happy/ffhq_1849.png,img_010713,affectnet,train,happy
img_010714,data/external/affectnet-dataset/train/happy/ffhq_1850.png,img_010714,affectnet,test,happy
img_010715,data/external/affectnet-dataset/train/happy/ffhq_1851.png,img_010715,affectnet,care_dev,happy
img_010716,data/external/affectnet-dataset/train/happy/ffhq_1853.png,img_010716,affectnet,final_test,happy
img_010717,data/external/affectnet-dataset/train/happy/ffhq_1854.png,img_010717,affectnet,final_test,happy
img_010718,data/external/affectnet-dataset/train/happy/ffhq_1855.png,img_010718,affectnet,train,happy
img_010719,data/external/affectnet-dataset/train/happy/ffhq_1857.png,img_010719,affectnet,final_test,happy
img_010720,data/external/affectnet-dataset/train/happy/ffhq_1859.png,img_010720,affectnet,train,happy
img_010721,data/external/affectnet-dataset/train/happy/ffhq_1860.png,img_010721,affectnet,train,happy
img_010722,data/external/affectnet-dataset/train/happy/ffhq_1861.png,img_010722,affectnet,final_test,happy
img_010723,data/external/affectnet-dataset/train/happy/ffhq_1862.png,img_010723,affectnet,final_test,happy
img_010724,data/external/affectnet-dataset/train/happy/ffhq_1863.png,img_010724,affectnet,val,happy
img_010725,data/external/affectnet-dataset/train/happy/ffhq_1864.png,img_010725,affectnet,train,happy
img_010726,data/external/affectnet-dataset/train/happy/ffhq_1866.png,img_010726,affectnet,care_dev,happy
img_010727,data/external/affectnet-dataset/train/happy/ffhq_1868.png,img_010727,affectnet,test,happy
img_010728,data/external/affectnet-dataset/train/happy/ffhq_1869.png,img_010728,affectnet,train,happy
img_010729,data/external/affectnet-dataset/train/happy/ffhq_1871.png,img_010729,affectnet,test,happy
img_010730,data/external/affectnet-dataset/train/happy/ffhq_1873.png,img_010730,affectnet,train,happy
img_010731,data/external/affectnet-dataset/train/happy/ffhq_1875.png,img_010731,affectnet,train,happy
img_010732,data/external/affectnet-dataset/train/happy/ffhq_1879.png,img_010732,affectnet,care_dev,happy
img_010733,data/external/affectnet-dataset/train/happy/ffhq_1883.png,img_010733,affectnet,train,happy
img_010734,data/external/affectnet-dataset/train/happy/ffhq_189.png,img_010734,affectnet,final_test,happy
img_010735,data/external/affectnet-dataset/train/happy/ffhq_1890.png,img_010735,affectnet,final_test,happy
img_010736,data/external/affectnet-dataset/train/happy/ffhq_1893.png,img_010736,affectnet,final_test,happy
img_010737,data/external/affectnet-dataset/train/happy/ffhq_1896.png,img_010737,affectnet,final_test,happy
img_010738,data/external/affectnet-dataset/train/happy/ffhq_1901.png,img_010738,affectnet,train,happy
img_010739,data/external/affectnet-dataset/train/happy/ffhq_1907.png,img_010739,affectnet,train,happy
img_010740,data/external/affectnet-dataset/train/happy/ffhq_1908.png,img_010740,affectnet,train,happy
img_010741,data/external/affectnet-dataset/train/happy/ffhq_1909.png,img_010741,affectnet,final_test,happy
img_010742,data/external/affectnet-dataset/train/happy/ffhq_1915.png,img_010742,affectnet,test,happy
img_010743,data/external/affectnet-dataset/train/happy/ffhq_1916.png,img_010743,affectnet,train,happy
img_010744,data/external/affectnet-dataset/train/happy/ffhq_1919.png,img_010744,affectnet,train,happy
img_010745,data/external/affectnet-dataset/train/happy/ffhq_1926.png,img_010745,affectnet,final_test,happy
img_010746,data/external/affectnet-dataset/train/happy/ffhq_1927.png,img_010746,affectnet,val,happy
img_010747,data/external/affectnet-dataset/train/happy/ffhq_1928.png,img_010747,affectnet,care_dev,happy
img_010748,data/external/affectnet-dataset/train/happy/ffhq_193.png,img_010748,affectnet,test,happy
img_010749,data/external/affectnet-dataset/train/happy/ffhq_1931.png,img_010749,affectnet,train,happy
img_010750,data/external/affectnet-dataset/train/happy/ffhq_1932.png,img_010750,affectnet,final_test,happy
img_010751,data/external/affectnet-dataset/train/happy/ffhq_1935.png,img_010751,affectnet,final_test,happy
img_010752,data/external/affectnet-dataset/train/happy/ffhq_1936.png,img_010752,affectnet,test,happy
img_010753,data/external/affectnet-dataset/train/happy/ffhq_1938.png,img_010753,affectnet,test,happy
img_010754,data/external/affectnet-dataset/train/happy/ffhq_1942.png,img_010754,affectnet,val,happy
img_010755,data/external/affectnet-dataset/train/happy/ffhq_1943.png,img_010755,affectnet,final_test,happy
img_010756,data/external/affectnet-dataset/train/happy/ffhq_1946.png,img_010756,affectnet,test,happy
img_010757,data/external/affectnet-dataset/train/happy/ffhq_1947.png,img_010757,affectnet,train,happy
img_010758,data/external/affectnet-dataset/train/happy/ffhq_1950.png,img_010758,affectnet,test,happy
img_010759,data/external/affectnet-dataset/train/happy/ffhq_1951.png,img_010759,affectnet,care_dev,happy
img_010760,data/external/affectnet-dataset/train/happy/ffhq_1952.png,img_010760,affectnet,train,happy
img_010761,data/external/affectnet-dataset/train/happy/ffhq_1954.png,img_010761,affectnet,train,happy
img_010762,data/external/affectnet-dataset/train/happy/ffhq_1956.png,img_010762,affectnet,train,happy
img_010763,data/external/affectnet-dataset/train/happy/ffhq_1958.png,img_010763,affectnet,train,happy
img_010764,data/external/affectnet-dataset/train/happy/ffhq_1959.png,img_010764,affectnet,test,happy
img_010765,data/external/affectnet-dataset/train/happy/ffhq_196.png,img_010765,affectnet,final_test,happy
img_010766,data/external/affectnet-dataset/train/happy/ffhq_1960.png,img_010766,affectnet,care_dev,happy
img_010767,data/external/affectnet-dataset/train/happy/ffhq_1961.png,img_010767,affectnet,train,happy
img_010768,data/external/affectnet-dataset/train/happy/ffhq_1964.png,img_010768,affectnet,val,happy
img_010769,data/external/affectnet-dataset/train/happy/ffhq_1965.png,img_010769,affectnet,val,happy
img_010770,data/external/affectnet-dataset/train/happy/ffhq_1967.png,img_010770,affectnet,care_dev,happy
img_010771,data/external/affectnet-dataset/train/happy/ffhq_1968.png,img_010771,affectnet,final_test,happy
img_010772,data/external/affectnet-dataset/train/happy/ffhq_1969.png,img_010772,affectnet,train,happy
img_010773,data/external/affectnet-dataset/train/happy/ffhq_1972.png,img_010773,affectnet,test,happy
img_010774,data/external/affectnet-dataset/train/happy/ffhq_1975.png,img_010774,affectnet,final_test,happy
img_010775,data/external/affectnet-dataset/train/happy/ffhq_1976.png,img_010775,affectnet,care_dev,happy
img_010776,data/external/affectnet-dataset/train/happy/ffhq_1978.png,img_010776,affectnet,train,happy
img_010777,data/external/affectnet-dataset/train/happy/ffhq_1982.png,img_010777,affectnet,train,happy
img_010778,data/external/affectnet-dataset/train/happy/ffhq_1988.png,img_010778,affectnet,final_test,happy
img_010779,data/external/affectnet-dataset/train/happy/ffhq_1990.png,img_010779,affectnet,final_test,happy
img_010780,data/external/affectnet-dataset/train/happy/ffhq_1991.png,img_010780,affectnet,val,happy
img_010781,data/external/affectnet-dataset/train/happy/ffhq_1996.png,img_010781,affectnet,final_test,happy
img_010782,data/external/affectnet-dataset/train/happy/ffhq_1997.png,img_010782,affectnet,train,happy
img_010783,data/external/affectnet-dataset/train/happy/ffhq_1998.png,img_010783,affectnet,final_test,happy
img_010784,data/external/affectnet-dataset/train/happy/ffhq_1999.png,img_010784,affectnet,care_dev,happy
img_010785,data/external/affectnet-dataset/train/happy/ffhq_20.png,img_010785,affectnet,val,happy
img_010786,data/external/affectnet-dataset/train/happy/ffhq_200.png,img_010786,affectnet,final_test,happy
img_010787,data/external/affectnet-dataset/train/happy/ffhq_2000.png,img_010787,affectnet,train,happy
img_010788,data/external/affectnet-dataset/train/happy/ffhq_2001.png,img_010788,affectnet,train,happy
img_010789,data/external/affectnet-dataset/train/happy/ffhq_2003.png,img_010789,affectnet,test,happy
img_010790,data/external/affectnet-dataset/train/happy/ffhq_2005.png,img_010790,affectnet,train,happy
img_010791,data/external/affectnet-dataset/train/happy/ffhq_201.png,img_010791,affectnet,train,happy
img_010792,data/external/affectnet-dataset/train/happy/ffhq_2010.png,img_010792,affectnet,care_dev,happy
img_010793,data/external/affectnet-dataset/train/happy/ffhq_2013.png,img_010793,affectnet,final_test,happy
img_010794,data/external/affectnet-dataset/train/happy/ffhq_2015.png,img_010794,affectnet,train,happy
img_010795,data/external/affectnet-dataset/train/happy/ffhq_2016.png,img_010795,affectnet,val,happy
img_010796,data/external/affectnet-dataset/train/happy/ffhq_202.png,img_010796,affectnet,final_test,happy
img_010797,data/external/affectnet-dataset/train/happy/ffhq_2022.png,img_010797,affectnet,val,happy
img_010798,data/external/affectnet-dataset/train/happy/ffhq_2024.png,img_010798,affectnet,train,happy
img_010799,data/external/affectnet-dataset/train/happy/ffhq_203.png,img_010799,affectnet,train,happy
img_010800,data/external/affectnet-dataset/train/happy/ffhq_2032.png,img_010800,affectnet,final_test,happy
img_010801,data/external/affectnet-dataset/train/happy/ffhq_2033.png,img_010801,affectnet,test,happy
img_010802,data/external/affectnet-dataset/train/happy/ffhq_2034.png,img_010802,affectnet,test,happy
img_010803,data/external/affectnet-dataset/train/happy/ffhq_2038.png,img_010803,affectnet,train,happy
img_010804,data/external/affectnet-dataset/train/happy/ffhq_2039.png,img_010804,affectnet,val,happy
img_010805,data/external/affectnet-dataset/train/happy/ffhq_2043.png,img_010805,affectnet,final_test,happy
img_010806,data/external/affectnet-dataset/train/happy/ffhq_2044.png,img_010806,affectnet,train,happy
img_010807,data/external/affectnet-dataset/train/happy/ffhq_2045.png,img_010807,affectnet,val,happy
img_010808,data/external/affectnet-dataset/train/happy/ffhq_2046.png,img_010808,affectnet,train,happy
img_010809,data/external/affectnet-dataset/train/happy/ffhq_2047.png,img_010809,affectnet,test,happy
img_010810,data/external/affectnet-dataset/train/happy/ffhq_2050.png,img_010810,affectnet,val,happy
img_010811,data/external/affectnet-dataset/train/happy/ffhq_2052.png,img_010811,affectnet,train,happy
img_010812,data/external/affectnet-dataset/train/happy/ffhq_2058.png,img_010812,affectnet,train,happy
img_010813,data/external/affectnet-dataset/train/happy/ffhq_2062.png,img_010813,affectnet,test,happy
img_010814,data/external/affectnet-dataset/train/happy/ffhq_2063.png,img_010814,affectnet,val,happy
img_010815,data/external/affectnet-dataset/train/happy/ffhq_2064.png,img_010815,affectnet,care_dev,happy
img_010816,data/external/affectnet-dataset/train/happy/ffhq_2066.png,img_010816,affectnet,train,happy
img_010817,data/external/affectnet-dataset/train/happy/ffhq_2067.png,img_010817,affectnet,train,happy
img_010818,data/external/affectnet-dataset/train/happy/ffhq_2069.png,img_010818,affectnet,train,happy
img_010819,data/external/affectnet-dataset/train/happy/ffhq_2070.png,img_010819,affectnet,train,happy
img_010820,data/external/affectnet-dataset/train/happy/ffhq_2071.png,img_010820,affectnet,care_dev,happy
img_010821,data/external/affectnet-dataset/train/happy/ffhq_2072.png,img_010821,affectnet,train,happy
img_010822,data/external/affectnet-dataset/train/happy/ffhq_2076.png,img_010822,affectnet,final_test,happy
img_010823,data/external/affectnet-dataset/train/happy/ffhq_2077.png,img_010823,affectnet,test,happy
img_010824,data/external/affectnet-dataset/train/happy/ffhq_2078.png,img_010824,affectnet,care_dev,happy
img_010825,data/external/affectnet-dataset/train/happy/ffhq_2080.png,img_010825,affectnet,train,happy
img_010826,data/external/affectnet-dataset/train/happy/ffhq_2084.png,img_010826,affectnet,final_test,happy
img_010827,data/external/affectnet-dataset/train/happy/ffhq_2087.png,img_010827,affectnet,train,happy
img_010828,data/external/affectnet-dataset/train/happy/ffhq_2090.png,img_010828,affectnet,train,happy
img_010829,data/external/affectnet-dataset/train/happy/ffhq_2092.png,img_010829,affectnet,test,happy
img_010830,data/external/affectnet-dataset/train/happy/ffhq_2094.png,img_010830,affectnet,final_test,happy
img_010831,data/external/affectnet-dataset/train/happy/ffhq_2097.png,img_010831,affectnet,train,happy
img_010832,data/external/affectnet-dataset/train/happy/ffhq_2098.png,img_010832,affectnet,train,happy
img_010833,data/external/affectnet-dataset/train/happy/ffhq_2099.png,img_010833,affectnet,care_dev,happy
img_010834,data/external/affectnet-dataset/train/happy/ffhq_210.png,img_010834,affectnet,val,happy
img_010835,data/external/affectnet-dataset/train/happy/ffhq_2100.png,img_010835,affectnet,final_test,happy
img_010836,data/external/affectnet-dataset/train/happy/ffhq_2101.png,img_010836,affectnet,train,happy
img_010837,data/external/affectnet-dataset/train/happy/ffhq_2103.png,img_010837,affectnet,val,happy
img_010838,data/external/affectnet-dataset/train/happy/ffhq_2104.png,img_010838,affectnet,train,happy
img_010839,data/external/affectnet-dataset/train/happy/ffhq_2108.png,img_010839,affectnet,final_test,happy
img_010840,data/external/affectnet-dataset/train/happy/ffhq_2109.png,img_010840,affectnet,care_dev,happy
img_010841,data/external/affectnet-dataset/train/happy/ffhq_2111.png,img_010841,affectnet,val,happy
img_010842,data/external/affectnet-dataset/train/happy/ffhq_2112.png,img_010842,affectnet,final_test,happy
img_010843,data/external/affectnet-dataset/train/happy/ffhq_2114.png,img_010843,affectnet,train,happy
img_010844,data/external/affectnet-dataset/train/happy/ffhq_2116.png,img_010844,affectnet,train,happy
img_010845,data/external/affectnet-dataset/train/happy/ffhq_2117.png,img_010845,affectnet,train,happy
img_010846,data/external/affectnet-dataset/train/happy/ffhq_2118.png,img_010846,affectnet,final_test,happy
img_010847,data/external/affectnet-dataset/train/happy/ffhq_2120.png,img_010847,affectnet,test,happy
img_010848,data/external/affectnet-dataset/train/happy/ffhq_2121.png,img_010848,affectnet,care_dev,happy
img_010849,data/external/affectnet-dataset/train/happy/ffhq_2122.png,img_010849,affectnet,final_test,happy
img_010850,data/external/affectnet-dataset/train/happy/ffhq_2126.png,img_010850,affectnet,final_test,happy
img_010851,data/external/affectnet-dataset/train/happy/ffhq_2128.png,img_010851,affectnet,final_test,happy
img_010852,data/external/affectnet-dataset/train/happy/ffhq_2129.png,img_010852,affectnet,train,happy
img_010853,data/external/affectnet-dataset/train/happy/ffhq_2130.png,img_010853,affectnet,final_test,happy
img_010854,data/external/affectnet-dataset/train/happy/ffhq_2131.png,img_010854,affectnet,test,happy
img_010855,data/external/affectnet-dataset/train/happy/ffhq_2132.png,img_010855,affectnet,final_test,happy
img_010856,data/external/affectnet-dataset/train/happy/ffhq_2134.png,img_010856,affectnet,final_test,happy
img_010857,data/external/affectnet-dataset/train/happy/ffhq_2136.png,img_010857,affectnet,train,happy
img_010858,data/external/affectnet-dataset/train/happy/ffhq_2137.png,img_010858,affectnet,test,happy
img_010859,data/external/affectnet-dataset/train/happy/ffhq_2138.png,img_010859,affectnet,train,happy
img_010860,data/external/affectnet-dataset/train/happy/ffhq_2139.png,img_010860,affectnet,care_dev,happy
img_010861,data/external/affectnet-dataset/train/happy/ffhq_2140.png,img_010861,affectnet,val,happy
img_010862,data/external/affectnet-dataset/train/happy/ffhq_2141.png,img_010862,affectnet,final_test,happy
img_010863,data/external/affectnet-dataset/train/happy/ffhq_2142.png,img_010863,affectnet,care_dev,happy
img_010864,data/external/affectnet-dataset/train/happy/ffhq_2143.png,img_010864,affectnet,care_dev,happy
img_010865,data/external/affectnet-dataset/train/happy/ffhq_2149.png,img_010865,affectnet,val,happy
img_010866,data/external/affectnet-dataset/train/happy/ffhq_215.png,img_010866,affectnet,train,happy
img_010867,data/external/affectnet-dataset/train/happy/ffhq_2151.png,img_010867,affectnet,test,happy
img_010868,data/external/affectnet-dataset/train/happy/ffhq_2158.png,img_010868,affectnet,test,happy
img_010869,data/external/affectnet-dataset/train/happy/ffhq_2159.png,img_010869,affectnet,train,happy
img_010870,data/external/affectnet-dataset/train/happy/ffhq_2160.png,img_010870,affectnet,care_dev,happy
img_010871,data/external/affectnet-dataset/train/happy/ffhq_2161.png,img_010871,affectnet,final_test,happy
img_010872,data/external/affectnet-dataset/train/happy/ffhq_2167.png,img_010872,affectnet,test,happy
img_010873,data/external/affectnet-dataset/train/happy/ffhq_2168.png,img_010873,affectnet,final_test,happy
img_010874,data/external/affectnet-dataset/train/happy/ffhq_217.png,img_010874,affectnet,val,happy
img_010875,data/external/affectnet-dataset/train/happy/ffhq_2170.png,img_010875,affectnet,train,happy
img_010876,data/external/affectnet-dataset/train/happy/ffhq_2171.png,img_010876,affectnet,final_test,happy
img_010877,data/external/affectnet-dataset/train/happy/ffhq_2173.png,img_010877,affectnet,care_dev,happy
img_010878,data/external/affectnet-dataset/train/happy/ffhq_2175.png,img_010878,affectnet,test,happy
img_010879,data/external/affectnet-dataset/train/happy/ffhq_2180.png,img_010879,affectnet,test,happy
img_010880,data/external/affectnet-dataset/train/happy/ffhq_2182.png,img_010880,affectnet,care_dev,happy
img_010881,data/external/affectnet-dataset/train/happy/ffhq_2183.png,img_010881,affectnet,final_test,happy
img_010882,data/external/affectnet-dataset/train/happy/ffhq_2186.png,img_010882,affectnet,test,happy
img_010883,data/external/affectnet-dataset/train/happy/ffhq_2187.png,img_010883,affectnet,train,happy
img_010884,data/external/affectnet-dataset/train/happy/ffhq_2188.png,img_010884,affectnet,final_test,happy
img_010885,data/external/affectnet-dataset/train/happy/ffhq_2189.png,img_010885,affectnet,test,happy
img_010886,data/external/affectnet-dataset/train/happy/ffhq_2192.png,img_010886,affectnet,train,happy
img_010887,data/external/affectnet-dataset/train/happy/ffhq_2194.png,img_010887,affectnet,val,happy
img_010888,data/external/affectnet-dataset/train/happy/ffhq_2196.png,img_010888,affectnet,test,happy
img_010889,data/external/affectnet-dataset/train/happy/ffhq_220.png,img_010889,affectnet,train,happy
img_010890,data/external/affectnet-dataset/train/happy/ffhq_2200.png,img_010890,affectnet,care_dev,happy
img_010891,data/external/affectnet-dataset/train/happy/ffhq_2207.png,img_010891,affectnet,final_test,happy
img_010892,data/external/affectnet-dataset/train/happy/ffhq_2210.png,img_010892,affectnet,test,happy
img_010893,data/external/affectnet-dataset/train/happy/ffhq_2211.png,img_010893,affectnet,train,happy
img_010894,data/external/affectnet-dataset/train/happy/ffhq_2214.png,img_010894,affectnet,final_test,happy
img_010895,data/external/affectnet-dataset/train/happy/ffhq_2216.png,img_010895,affectnet,train,happy
img_010896,data/external/affectnet-dataset/train/happy/ffhq_2217.png,img_010896,affectnet,final_test,happy
img_010897,data/external/affectnet-dataset/train/happy/ffhq_2218.png,img_010897,affectnet,care_dev,happy
img_010898,data/external/affectnet-dataset/train/happy/ffhq_222.png,img_010898,affectnet,val,happy
img_010899,data/external/affectnet-dataset/train/happy/ffhq_2220.png,img_010899,affectnet,val,happy
img_010900,data/external/affectnet-dataset/train/happy/ffhq_2221.png,img_010900,affectnet,test,happy
img_010901,data/external/affectnet-dataset/train/happy/ffhq_2223.png,img_010901,affectnet,test,happy
img_010902,data/external/affectnet-dataset/train/happy/ffhq_2224.png,img_010902,affectnet,final_test,happy
img_010903,data/external/affectnet-dataset/train/happy/ffhq_2226.png,img_010903,affectnet,test,happy
img_010904,data/external/affectnet-dataset/train/happy/ffhq_2227.png,img_010904,affectnet,train,happy
img_010905,data/external/affectnet-dataset/train/happy/ffhq_2231.png,img_010905,affectnet,train,happy
img_010906,data/external/affectnet-dataset/train/happy/ffhq_2233.png,img_010906,affectnet,care_dev,happy
img_010907,data/external/affectnet-dataset/train/happy/ffhq_2235.png,img_010907,affectnet,final_test,happy
img_010908,data/external/affectnet-dataset/train/happy/ffhq_2237.png,img_010908,affectnet,train,happy
img_010909,data/external/affectnet-dataset/train/happy/ffhq_2239.png,img_010909,affectnet,final_test,happy
img_010910,data/external/affectnet-dataset/train/happy/ffhq_2240.png,img_010910,affectnet,train,happy
img_010911,data/external/affectnet-dataset/train/happy/ffhq_2241.png,img_010911,affectnet,train,happy
img_010912,data/external/affectnet-dataset/train/happy/ffhq_2244.png,img_010912,affectnet,final_test,happy
img_010913,data/external/affectnet-dataset/train/happy/ffhq_2245.png,img_010913,affectnet,care_dev,happy
img_010914,data/external/affectnet-dataset/train/happy/ffhq_2246.png,img_010914,affectnet,final_test,happy
img_010915,data/external/affectnet-dataset/train/happy/ffhq_2248.png,img_010915,affectnet,test,happy
img_010916,data/external/affectnet-dataset/train/happy/ffhq_2250.png,img_010916,affectnet,final_test,happy
img_010917,data/external/affectnet-dataset/train/happy/ffhq_2253.png,img_010917,affectnet,val,happy
img_010918,data/external/affectnet-dataset/train/happy/ffhq_2255.png,img_010918,affectnet,final_test,happy
img_010919,data/external/affectnet-dataset/train/happy/ffhq_2256.png,img_010919,affectnet,val,happy
img_010920,data/external/affectnet-dataset/train/happy/ffhq_2257.png,img_010920,affectnet,test,happy
img_010921,data/external/affectnet-dataset/train/happy/ffhq_2260.png,img_010921,affectnet,test,happy
img_010922,data/external/affectnet-dataset/train/happy/ffhq_2266.png,img_010922,affectnet,test,happy
img_010923,data/external/affectnet-dataset/train/happy/ffhq_227.png,img_010923,affectnet,train,happy
img_010924,data/external/affectnet-dataset/train/happy/ffhq_2271.png,img_010924,affectnet,train,happy
img_010925,data/external/affectnet-dataset/train/happy/ffhq_2272.png,img_010925,affectnet,train,happy
img_010926,data/external/affectnet-dataset/train/happy/ffhq_2273.png,img_010926,affectnet,care_dev,happy
img_010927,data/external/affectnet-dataset/train/happy/ffhq_2275.png,img_010927,affectnet,care_dev,happy
img_010928,data/external/affectnet-dataset/train/happy/ffhq_2276.png,img_010928,affectnet,train,happy
img_010929,data/external/affectnet-dataset/train/happy/ffhq_2277.png,img_010929,affectnet,train,happy
img_010930,data/external/affectnet-dataset/train/happy/ffhq_228.png,img_010930,affectnet,final_test,happy
img_010931,data/external/affectnet-dataset/train/happy/ffhq_2280.png,img_010931,affectnet,train,happy
img_010932,data/external/affectnet-dataset/train/happy/ffhq_2281.png,img_010932,affectnet,test,happy
img_010933,data/external/affectnet-dataset/train/happy/ffhq_2282.png,img_010933,affectnet,train,happy
img_010934,data/external/affectnet-dataset/train/happy/ffhq_2286.png,img_010934,affectnet,final_test,happy
img_010935,data/external/affectnet-dataset/train/happy/ffhq_2288.png,img_010935,affectnet,care_dev,happy
img_010936,data/external/affectnet-dataset/train/happy/ffhq_2295.png,img_010936,affectnet,care_dev,happy
img_010937,data/external/affectnet-dataset/train/happy/ffhq_2296.png,img_010937,affectnet,final_test,happy
img_010938,data/external/affectnet-dataset/train/happy/ffhq_2299.png,img_010938,affectnet,train,happy
img_010939,data/external/affectnet-dataset/train/happy/ffhq_23.png,img_010939,affectnet,train,happy
img_010940,data/external/affectnet-dataset/train/happy/ffhq_2306.png,img_010940,affectnet,care_dev,happy
img_010941,data/external/affectnet-dataset/train/happy/ffhq_2307.png,img_010941,affectnet,final_test,happy
img_010942,data/external/affectnet-dataset/train/happy/ffhq_2313.png,img_010942,affectnet,final_test,happy
img_010943,data/external/affectnet-dataset/train/happy/ffhq_2318.png,img_010943,affectnet,train,happy
img_010944,data/external/affectnet-dataset/train/happy/ffhq_2319.png,img_010944,affectnet,train,happy
img_010945,data/external/affectnet-dataset/train/happy/ffhq_2327.png,img_010945,affectnet,final_test,happy
img_010946,data/external/affectnet-dataset/train/happy/ffhq_2329.png,img_010946,affectnet,train,happy
img_010947,data/external/affectnet-dataset/train/happy/ffhq_2334.png,img_010947,affectnet,val,happy
img_010948,data/external/affectnet-dataset/train/happy/ffhq_2335.png,img_010948,affectnet,final_test,happy
img_010949,data/external/affectnet-dataset/train/happy/ffhq_2336.png,img_010949,affectnet,test,happy
img_010950,data/external/affectnet-dataset/train/happy/ffhq_2337.png,img_010950,affectnet,care_dev,happy
img_010951,data/external/affectnet-dataset/train/happy/ffhq_2342.png,img_010951,affectnet,train,happy
img_010952,data/external/affectnet-dataset/train/happy/ffhq_2343.png,img_010952,affectnet,train,happy
img_010953,data/external/affectnet-dataset/train/happy/ffhq_2345.png,img_010953,affectnet,train,happy
img_010954,data/external/affectnet-dataset/train/happy/ffhq_2347.png,img_010954,affectnet,final_test,happy
img_010955,data/external/affectnet-dataset/train/happy/ffhq_2349.png,img_010955,affectnet,train,happy
img_010956,data/external/affectnet-dataset/train/happy/ffhq_235.png,img_010956,affectnet,train,happy
img_010957,data/external/affectnet-dataset/train/happy/ffhq_2350.png,img_010957,affectnet,test,happy
img_010958,data/external/affectnet-dataset/train/happy/ffhq_2351.png,img_010958,affectnet,train,happy
img_010959,data/external/affectnet-dataset/train/happy/ffhq_2352.png,img_010959,affectnet,train,happy
img_010960,data/external/affectnet-dataset/train/happy/ffhq_2353.png,img_010960,affectnet,test,happy
img_010961,data/external/affectnet-dataset/train/happy/ffhq_2354.png,img_010961,affectnet,final_test,happy
img_010962,data/external/affectnet-dataset/train/happy/ffhq_2361.png,img_010962,affectnet,final_test,happy
img_010963,data/external/affectnet-dataset/train/happy/ffhq_2363.png,img_010963,affectnet,test,happy
img_010964,data/external/affectnet-dataset/train/happy/ffhq_2365.png,img_010964,affectnet,train,happy
img_010965,data/external/affectnet-dataset/train/happy/ffhq_2366.png,img_010965,affectnet,test,happy
img_010966,data/external/affectnet-dataset/train/happy/ffhq_2367.png,img_010966,affectnet,train,happy
img_010967,data/external/affectnet-dataset/train/happy/ffhq_2372.png,img_010967,affectnet,train,happy
img_010968,data/external/affectnet-dataset/train/happy/ffhq_2374.png,img_010968,affectnet,train,happy
